[2, 'equal', 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 200.0], 'equal']
[6, 'equal', 'equal']
[1, [1, 66.66666666666667], 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[6, [1, 18.181818181818183], 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[4, [1, 200.0], 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[6, [1, 66.66666666666667], 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[4, [1, 53.84615384615385], 'equal']
[2, 'equal', 'equal']
[4, [1, 36.36363636363637], 'equal']
[1, [1, 125.0], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [1, 25.0], 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[4, [1, 8.333333333333334], 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[3, [0, 0.9156527774427248], 'equal']
[3, 'equal', 'equal']
[1, [1, 38.46153846153846], 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [1, 92.3076923076923], 'equal']
[6, [1, 33.333333333333336], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[6, [1, 12.5], 'equal']
[1, [1, 38.46153846153846], 'equal']
[6, [1, 63.63636363636363], 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 51.515151515151516], 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 12.5], 'equal']
[1, [1, 100.0], 'equal']
[2, 'equal', 'equal']
[1, [1, 46.666666666666664], 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[4, [1, 18.181818181818183], 'equal']
[3, 'equal', 'equal']
[4, [1, 38.46153846153846], 'equal']
[1, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 50.0], 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
