[4, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 115.38461538461539], 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 25.0], 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 250.0], 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [0, 6.342185625801294], [0, 6.342185625801294]]
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 212.5], 'equal']
[4, 'equal', 'equal']
[4, [1, 53.84615384615385], 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 12.0], 'equal']
[5, [0, 1.8551030843581655], [0, 0.046082242922737215]]
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[6, [1, 127.27272727272727], 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[6, [1, 16.666666666666668], 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 600.0], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[1, [1, 40.0], 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 57.142857142857146], 'equal']
[4, [1, 81.81818181818181], 'equal']
[6, [1, 150.0], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[6, [0, 6.257322235499942], [0, 6.257322235499942]]
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[6, [1, 56.25], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[4, [1, 127.27272727272727], 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[4, [1, 212.5], 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [1, 81.81818181818181], 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[4, [1, 150.0], 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 17.857142857142858], 'equal']
[1, [1, 40.0], 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 180.0], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 65.0], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 75.0], 'equal']
[1, [1, 22.22222222222222], 'equal']
[4, 'equal', 'equal']
[4, [1, 6.666666666666667], 'equal']
[1, 'equal', 'equal']
