[6, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 23.076923076923077], 'equal']
[4, [1, 60.0], 'equal']
[3, 'equal', 'equal']
[1, [1, 122.22222222222223], 'equal']
[1, [1, 45.45454545454545], 'equal']
[1, [1, 45.45454545454545], 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[4, [1, 316.6666666666667], 'equal']
[6, [1, 81.81818181818181], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 23.076923076923077], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[3, [0, 5.852553341801521], 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[4, [1, 100.0], 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 22.22222222222222], 'equal']
[6, 'equal', 'equal']
[1, [1, 69.23076923076923], 'equal']
[1, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[5, [0, 6.5662260591360395], [0, 6.5662260591360395]]
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 21.21212121212121], 'equal']
[2, 'equal', 'equal']
[6, [1, 344.44444444444446], 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[4, [1, 60.0], 'equal']
[3, 'equal', 'equal']
[4, [1, 22.22222222222222], 'equal']
[1, [1, 21.21212121212121], 'equal']
[2, 'equal', 'equal']
[6, [1, 120.0], 'equal']
[1, [1, 81.81818181818181], 'equal']
[4, [1, 25.0], 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[1, [1, 120.0], 'equal']
[1, [1, 100.0], 'equal']
[3, 'equal', 'equal']
[4, [1, 18.181818181818183], 'equal']
[4, [1, 45.45454545454545], 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[5, [0, 7.7557753883472556], 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[6, [1, 6.666666666666667], 'equal']
[2, 'equal', 'equal']
[1, [1, 6.666666666666667], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
