[2, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[5, 'equal', 'equal']
[1, [1, 32.0], 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[6, [1, 65.0], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 42.857142857142854], 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
